YPODX7,2023-7-7,10:53:35,32.39,992.36,33.46,37.24,224.00,4,6,6,,,,,,,,,,,7741,4883,9663,3174,26611,2849,13084,5019,
YPODX7,2023-7-7,10:53:43,32.43,992.38,33.48,37.27,217.00,3,5,5,,,,,,,,,,,7742,4807,9662,3116,26612,2847,13084,4977,
YPODX7,2023-7-7,10:53:52,32.44,992.39,33.50,37.24,210.00,4,7,7,,,,,,,,,,,7742,4735,9662,3065,26611,2849,13084,4933,
YPODX7,2023-7-7,10:54:1,32.47,992.39,33.53,37.30,208.00,4,6,6,,,,,,,,,,,7741,4676,9662,3016,26613,2844,13084,4902,
YPODX7,2023-7-7,10:54:10,32.50,992.38,33.57,37.34,208.00,4,7,7,,,,,,,,,,,7741,4617,9663,2972,26614,2844,13083,4869,
YPODX7,2023-7-7,10:54:18,32.50,992.36,33.57,37.37,209.00,3,5,5,,,,,,,,,,,7741,4554,9662,2929,26614,2842,13083,4831,
YPODX7,2023-7-7,10:54:27,32.50,992.30,33.61,37.41,209.00,2,4,4,,,,,,,,,,,7741,4499,9663,2884,26613,2837,13083,4803,
YPODX7,2023-7-7,10:54:36,32.55,992.34,33.64,37.56,213.00,3,4,4,,,,,,,,,,,7737,4460,9657,2838,26612,2836,13082,4785,
YPODX7,2023-7-7,10:54:44,32.60,992.30,33.71,37.59,216.00,3,4,4,,,,,,,,,,,7741,4425,9663,2800,26613,2836,13081,4774,
YPODX7,2023-7-7,10:54:53,32.66,992.31,33.77,37.53,215.00,3,4,4,,,,,,,,,,,7741,4394,9663,2769,26613,2834,13080,4762,
YPODX7,2023-7-7,10:55:2,32.69,992.32,33.82,37.45,212.00,4,6,6,,,,,,,,,,,7740,4359,9664,2744,26614,2832,13080,4745,
YPODX7,2023-7-7,10:55:10,32.73,992.31,33.85,37.31,209.00,4,6,6,,,,,,,,,,,7741,4308,9663,2724,26614,2834,13080,4719,
YPODX7,2023-7-7,10:55:19,32.79,992.32,33.91,37.31,210.00,4,6,6,,,,,,,,,,,7741,4272,9663,2700,26614,2831,13080,4701,
YPODX7,2023-7-7,10:55:28,32.84,992.33,33.94,37.21,213.00,4,6,6,,,,,,,,,,,7741,4230,9663,2678,26615,2832,13080,4680,
YPODX7,2023-7-7,10:55:36,32.88,992.27,34.00,37.23,214.00,3,5,5,,,,,,,,,,,7741,4194,9663,2652,26614,2830,13079,4664,
YPODX7,2023-7-7,10:55:45,32.96,992.30,34.07,37.16,211.00,4,6,6,,,,,,,,,,,7737,4164,9659,2626,26614,2826,13079,4650,
YPODX7,2023-7-7,10:55:54,33.02,992.31,34.14,37.11,206.00,4,6,7,,,,,,,,,,,7741,4141,9663,2610,26614,2827,13078,4637,
YPODX7,2023-7-7,10:56:2,33.08,992.25,34.21,37.08,207.00,5,7,7,,,,,,,,,,,7740,4116,9662,2599,26614,2823,13078,4623,
YPODX7,2023-7-7,10:56:11,33.15,992.29,34.29,37.05,211.00,4,6,6,,,,,,,,,,,7740,4097,9662,2586,26615,2822,13078,4619,
YPODX7,2023-7-7,10:56:20,33.22,992.31,34.36,37.10,216.00,4,6,6,,,,,,,,,,,7740,4079,9663,2572,26615,2817,13077,4614,
YPODX7,2023-7-7,10:56:28,33.28,992.27,34.42,37.06,222.00,3,5,5,,,,,,,,,,,7740,4066,9663,2558,26615,2815,13076,4614,
YPODX7,2023-7-7,10:56:37,33.34,992.28,34.48,36.92,224.00,3,5,5,,,,,,,,,,,7740,4041,9662,2548,26615,2814,13077,4599,
YPODX7,2023-7-7,10:56:46,33.39,992.24,34.55,36.95,224.00,3,5,5,,,,,,,,,,,7740,4020,9662,2536,26615,2813,13076,4593,
YPODX7,2023-7-7,10:56:55,33.46,992.27,34.61,36.85,222.00,5,7,7,,,,,,,,,,,7740,4000,9662,2524,26615,2814,13076,4584,
YPODX7,2023-7-7,10:57:3,33.52,992.31,34.66,36.60,220.00,5,7,7,,,,,,,,,,,7740,3972,9651,2516,26615,2811,13075,4571,
YPODX7,2023-7-7,10:57:12,33.60,992.31,34.74,36.63,219.00,5,8,8,,,,,,,,,,,7740,3952,9662,2505,26617,2810,13075,4567,
YPODX7,2023-7-7,10:57:21,33.64,992.32,34.78,36.52,221.00,5,7,7,,,,,,,,,,,7740,3927,9662,2498,26616,2809,13075,4554,
YPODX7,2023-7-7,10:57:29,33.70,992.26,34.83,36.56,224.00,4,6,6,,,,,,,,,,,7740,3911,9662,2489,26617,2808,13075,4547,
YPODX7,2023-7-7,10:57:38,33.75,992.34,34.88,36.50,223.00,3,7,7,,,,,,,,,,,7740,3889,9662,2481,26617,2808,13075,4536,
YPODX7,2023-7-7,10:57:47,33.85,992.36,34.93,36.57,219.00,4,7,7,,,,,,,,,,,7740,3877,9661,2471,26617,2805,13075,4534,
YPODX7,2023-7-7,10:57:55,33.85,992.29,34.96,36.50,214.00,4,7,7,,,,,,,,,,,7740,3860,9662,2464,26617,2808,13075,4524,
YPODX7,2023-7-7,10:58:4,33.87,992.29,34.98,36.40,215.00,3,6,6,,,,,,,,,,,7740,3837,9662,2456,26617,2807,13075,4511,
YPODX7,2023-7-7,10:58:13,33.91,992.30,35.01,36.25,219.00,3,5,5,,,,,,,,,,,7740,3817,9661,2449,26617,2808,13075,4500,
YPODX7,2023-7-7,10:58:21,33.96,992.31,35.05,36.02,222.00,4,5,5,,,,,,,,,,,7740,3792,9662,2442,26618,2807,13075,4487,
YPODX7,2023-7-7,10:58:30,34.00,992.30,35.06,35.84,221.00,3,5,5,,,,,,,,,,,7740,3759,9662,2436,26618,2806,13075,4470,
YPODX7,2023-7-7,10:58:39,34.06,992.29,35.13,35.84,219.00,4,7,7,,,,,,,,,,,7740,3743,9663,2428,26618,2808,13075,4466,
YPODX7,2023-7-7,10:58:48,34.13,992.26,35.21,35.96,223.00,4,7,7,,,,,,,,,,,7740,3733,9662,2419,26617,2808,13074,4470,
YPODX7,2023-7-7,10:58:56,34.23,992.32,35.28,35.96,228.00,3,5,5,,,,,,,,,,,7740,3726,9662,2409,26617,2806,13074,4472,
YPODX7,2023-7-7,10:59:5,34.28,992.30,35.34,35.86,229.00,3,5,5,,,,,,,,,,,7740,3720,9662,2402,26617,2805,13073,4472,
YPODX7,2023-7-7,10:59:14,34.33,992.31,35.39,35.81,224.00,4,5,5,,,,,,,,,,,7740,3708,9662,2399,26618,2805,13073,4465,
YPODX7,2023-7-7,10:59:23,34.35,992.25,35.42,35.57,221.00,3,5,5,,,,,,,,,,,7740,3688,9663,2394,26618,2809,13073,4453,
YPODX7,2023-7-7,10:59:31,34.38,992.28,35.43,35.53,220.00,3,6,6,,,,,,,,,,,7736,3666,9658,2389,26618,2805,13073,4440,
YPODX7,2023-7-7,10:59:40,34.43,992.23,35.49,35.57,222.00,4,7,7,,,,,,,,,,,7739,3654,9662,2384,26618,2805,13073,4437,
YPODX7,2023-7-7,10:59:49,34.51,992.23,35.56,35.69,223.00,3,6,6,,,,,,,,,,,7740,3649,9661,2377,26618,2806,13072,4444,
YPODX7,2023-7-7,10:59:57,34.60,992.29,35.64,35.66,220.00,3,5,5,,,,,,,,,,,7740,3646,9662,2373,26618,2806,13071,4448,
YPODX7,2023-7-7,11:0:6,34.67,992.31,35.71,35.68,221.00,4,6,6,,,,,,,,,,,7740,3643,9662,2368,26618,2806,13071,4455,
YPODX7,2023-7-7,11:0:15,34.73,992.32,35.78,35.54,227.00,5,8,8,,,,,,,,,,,7740,3636,9661,2363,26619,2807,13071,4453,
YPODX7,2023-7-7,11:0:23,34.79,992.33,35.84,35.57,233.00,3,6,6,,,,,,,,,,,7740,3633,9662,2359,26618,2809,13071,4460,
YPODX7,2023-7-7,11:0:32,34.86,992.33,35.92,35.50,234.00,4,5,5,,,,,,,,,,,7739,3632,9662,2354,26619,2809,13070,4468,
YPODX7,2023-7-7,11:0:41,34.91,992.25,35.99,35.43,230.00,3,5,5,,,,,,,,,,,7740,3632,9662,2348,26620,2804,13069,4475,
YPODX7,2023-7-7,11:0:49,34.98,992.28,36.04,35.48,224.00,2,4,4,,,,,,,,,,,7734,3633,9653,2343,26619,2804,13068,4481,
YPODX7,2023-7-7,11:0:58,35.01,992.26,36.09,35.31,225.00,4,6,6,,,,,,,,,,,7740,3629,9662,2341,26620,2803,13068,4485,
YPODX7,2023-7-7,11:1:7,35.07,992.28,36.15,35.24,229.00,4,7,7,,,,,,,,,,,7739,3615,9662,2341,26619,2806,13068,4475,
YPODX7,2023-7-7,11:1:15,35.14,992.31,36.24,35.22,232.00,4,6,6,,,,,,,,,,,7739,3608,9662,2337,26619,2804,13068,4479,
YPODX7,2023-7-7,11:1:24,35.22,992.28,36.31,35.15,233.00,3,4,4,,,,,,,,,,,7739,3605,9662,2332,26620,2806,13067,4485,
YPODX7,2023-7-7,11:1:33,35.28,992.27,36.39,35.02,232.00,4,5,6,,,,,,,,,,,7739,3598,9662,2327,26619,2807,13067,4485,
YPODX7,2023-7-7,11:1:41,35.38,992.33,36.40,35.00,232.00,3,5,5,,,,,,,,,,,7739,3594,9662,2323,26619,2806,13067,4488,
YPODX7,2023-7-7,11:1:50,35.42,992.28,36.45,34.76,231.00,4,6,6,,,,,,,,,,,7739,3586,9662,2320,26620,2804,13066,4484,
YPODX7,2023-7-7,11:1:59,35.44,992.21,36.52,34.76,231.00,5,7,7,,,,,,,,,,,7739,3574,9662,2315,26619,2806,13066,4478,
YPODX7,2023-7-7,11:2:8,35.53,992.23,36.59,34.77,233.00,4,6,6,,,,,,,,,,,7739,3562,9663,2304,26620,2807,13065,4476,
YPODX7,2023-7-7,11:2:16,35.59,992.15,36.66,34.73,231.00,4,6,6,,,,,,,,,,,7739,3552,9663,2294,26620,2804,13065,4478,
YPODX7,2023-7-7,11:2:25,35.68,992.25,36.74,34.71,227.00,4,5,5,,,,,,,,,,,7739,3546,9663,2289,26621,2802,13064,4481,
YPODX7,2023-7-7,11:2:34,35.74,992.17,36.81,34.76,225.00,5,7,7,,,,,,,,,,,7739,3544,9662,2289,26620,2804,13064,4484,
YPODX7,2023-7-7,11:2:42,35.82,992.26,36.88,34.67,225.00,5,8,8,,,,,,,,,,,7739,3539,9663,2286,26620,2801,13063,4488,
YPODX7,2023-7-7,11:2:51,35.87,992.20,36.95,34.57,226.00,5,8,8,,,,,,,,,,,7739,3534,9663,2285,26620,2801,13064,4488,
YPODX7,2023-7-7,11:3:0,35.94,992.27,37.01,34.61,229.00,3,6,6,,,,,,,,,,,7739,3528,9663,2285,26621,2799,13063,4487,
YPODX7,2023-7-7,11:3:8,36.00,992.20,37.08,34.63,230.00,4,6,6,,,,,,,,,,,7739,3524,9663,2283,26621,2797,13063,4489,
YPODX7,2023-7-7,11:3:17,36.05,992.27,37.14,34.43,231.00,4,7,7,,,,,,,,,,,7739,3518,9663,2280,26621,2799,13062,4489,
YPODX7,2023-7-7,11:3:26,36.12,992.22,37.20,34.47,233.00,4,6,6,,,,,,,,,,,7739,3516,9663,2279,26621,2798,13063,4489,
YPODX7,2023-7-7,11:3:35,36.21,992.27,37.28,34.44,235.00,4,6,6,,,,,,,,,,,7739,3512,9663,2277,26621,2797,13062,4488,
YPODX7,2023-7-7,11:3:43,36.28,992.25,37.35,34.24,234.00,3,5,5,,,,,,,,,,,7739,3507,9663,2273,26621,2793,13062,4491,
YPODX7,2023-7-7,11:3:52,36.35,992.22,37.43,34.09,231.00,3,5,5,,,,,,,,,,,7739,3504,9663,2271,26621,2792,13061,4496,
YPODX7,2023-7-7,11:57:12,33.40,992.02,33.88,39.32,220.00,0,0,0,,,,,,,,,,,7780,5423,9684,2226,26576,2876,13101,6618,
YPODX7,2023-7-7,11:57:21,33.41,991.95,33.91,39.46,221.00,1,1,1,,,,,,,,,,,7762,5491,9675,2183,26583,2873,13101,6056,
YPODX7,2023-7-7,11:57:30,33.40,991.95,33.92,39.36,219.00,1,2,2,,,,,,,,,,,7759,5261,9673,2157,26589,2873,13101,5735,
YPODX7,2023-7-7,11:57:38,33.42,991.97,33.96,39.32,217.00,3,4,4,,,,,,,,,,,7757,5039,9672,2158,26593,2868,13100,5528,
YPODX7,2023-7-7,11:57:47,33.44,991.99,34.01,39.37,215.00,2,4,4,,,,,,,,,,,7756,4832,9670,2167,26595,2870,13099,5384,
YPODX7,2023-7-7,11:57:56,33.46,991.97,34.04,39.34,214.00,3,5,5,,,,,,,,,,,7754,4646,9670,2183,26598,2865,13098,5274,
YPODX7,2023-7-7,11:58:5,33.48,991.98,34.09,39.27,215.00,3,5,5,,,,,,,,,,,7752,4492,9669,2201,26600,2864,13097,5191,
YPODX7,2023-7-7,11:58:13,33.49,991.97,34.12,39.20,217.00,5,8,8,,,,,,,,,,,7751,4362,9669,2218,26602,2864,13096,5129,
YPODX7,2023-7-7,11:58:22,33.49,991.97,34.17,39.09,220.00,4,6,6,,,,,,,,,,,7750,4243,9667,2234,26604,2865,13095,5068,
YPODX7,2023-7-7,11:58:31,33.47,991.91,34.18,38.82,221.00,5,6,6,,,,,,,,,,,7749,4140,9666,2249,26604,2864,13094,5020,
YPODX7,2023-7-7,11:58:39,33.46,991.95,34.19,38.82,221.00,4,7,7,,,,,,,,,,,7748,4047,9666,2262,26605,2860,13093,4971,
YPODX7,2023-7-7,11:58:48,33.49,991.91,34.23,38.82,221.00,4,7,7,,,,,,,,,,,7748,3970,9665,2272,26606,2857,13092,4937,
YPODX7,2023-7-7,11:58:57,33.53,991.94,34.29,38.82,222.00,4,7,7,,,,,,,,,,,7746,3913,9665,2280,26607,2855,13091,4914,
YPODX7,2023-7-7,11:59:5,33.54,991.95,34.32,38.82,226.00,3,7,7,,,,,,,,,,,7746,3857,9665,2281,26607,2855,13090,4887,
YPODX7,2023-7-7,11:59:14,33.52,991.92,34.34,38.87,229.00,3,6,6,,,,,,,,,,,7746,3801,9664,2283,26608,2852,13089,4855,
YPODX7,2023-7-7,11:59:23,33.54,991.94,34.36,38.87,230.00,3,6,6,,,,,,,,,,,7745,3759,9664,2287,26609,2850,13089,4834,
YPODX7,2023-7-7,11:59:32,33.58,991.96,34.39,38.91,228.00,5,6,7,,,,,,,,,,,7745,3722,9664,2290,26610,2851,13088,4816,
YPODX7,2023-7-7,11:59:40,33.59,991.97,34.41,38.94,227.00,5,8,8,,,,,,,,,,,7745,3689,9663,2293,26609,2850,13087,4800,
YPODX7,2023-7-7,11:59:49,33.63,992.03,34.47,38.91,226.00,5,9,9,,,,,,,,,,,7744,3662,9664,2294,26611,2845,13087,4789,
YPODX7,2023-7-7,11:59:58,33.66,991.98,34.51,38.85,228.00,5,9,9,,,,,,,,,,,7744,3636,9664,2293,26610,2847,13086,4777,
YPODX7,2023-7-7,12:0:7,33.64,991.95,34.52,38.52,230.00,5,7,7,,,,,,,,,,,7740,3603,9663,2292,26611,2846,13085,4758,
YPODX7,2023-7-7,12:0:15,33.62,991.96,34.49,38.33,227.00,4,7,7,,,,,,,,,,,7743,3565,9663,2292,26611,2847,13085,4729,
YPODX7,2023-7-7,12:0:24,33.64,991.89,34.51,38.45,224.00,3,5,5,,,,,,,,,,,7743,3540,9663,2291,26612,2846,13084,4716,
YPODX7,2023-7-7,12:0:33,33.69,991.92,34.56,38.38,222.00,4,7,7,,,,,,,,,,,7743,3521,9663,2287,26611,2846,13084,4709,
YPODX7,2023-7-7,12:0:41,33.70,991.92,34.57,38.24,221.00,5,7,7,,,,,,,,,,,7742,3500,9663,2288,26613,2844,13084,4694,
YPODX7,2023-7-7,12:0:50,33.74,991.95,34.61,38.01,224.00,4,6,6,,,,,,,,,,,7742,3478,9663,2287,26612,2844,13083,4680,
YPODX7,2023-7-7,12:0:59,33.77,991.92,34.65,37.94,229.00,5,7,7,,,,,,,,,,,7743,3460,9663,2282,26613,2844,13082,4674,
YPODX7,2023-7-7,12:1:7,33.80,991.93,34.69,37.95,230.00,5,7,7,,,,,,,,,,,7742,3448,9663,2278,26613,2842,13081,4670,
YPODX7,2023-7-7,12:1:16,33.84,991.97,34.74,37.95,233.00,5,8,8,,,,,,,,,,,7742,3436,9663,2272,26613,2839,13081,4670,
YPODX7,2023-7-7,12:1:25,33.87,991.97,34.78,37.82,236.00,4,6,6,,,,,,,,,,,7736,3422,9657,2266,26613,2840,13080,4662,
YPODX7,2023-7-7,12:1:33,33.90,991.94,34.81,37.79,237.00,4,6,6,,,,,,,,,,,7742,3414,9663,2264,26614,2841,13080,4658,
YPODX7,2023-7-7,12:1:42,33.94,992.00,34.84,37.70,235.00,5,7,7,,,,,,,,,,,7742,3401,9664,2257,26614,2839,13079,4651,
YPODX7,2023-7-7,12:1:51,33.97,991.99,34.89,37.63,231.00,4,7,8,,,,,,,,,,,7742,3392,9663,2252,26614,2835,13079,4642,
YPODX7,2023-7-7,12:1:59,34.02,992.02,34.93,37.50,229.00,4,7,7,,,,,,,,,,,7741,3385,9663,2252,26615,2835,13078,4638,
YPODX7,2023-7-7,12:2:8,34.03,991.96,34.96,37.43,230.00,4,7,7,,,,,,,,,,,7741,3378,9663,2251,26614,2838,13078,4630,
YPODX7,2023-7-7,12:2:17,34.06,991.95,34.99,37.36,232.00,4,7,7,,,,,,,,,,,7741,3366,9663,2251,26614,2832,13077,4618,
YPODX7,2023-7-7,12:2:25,34.09,991.93,35.03,37.34,233.00,3,6,6,,,,,,,,,,,7741,3361,9663,2252,26615,2830,13077,4614,
YPODX7,2023-7-7,12:2:34,34.13,991.97,35.06,37.27,234.00,3,5,5,,,,,,,,,,,7737,3353,9657,2250,26615,2828,13076,4610,
YPODX7,2023-7-7,12:2:43,34.18,991.97,35.10,37.24,233.00,3,4,4,,,,,,,,,,,7741,3344,9663,2240,26616,2830,13076,4604,
YPODX7,2023-7-7,12:2:51,34.21,991.92,35.13,37.24,233.00,4,6,6,,,,,,,,,,,7741,3338,9663,2233,26615,2824,13075,4599,
YPODX7,2023-7-7,12:3:0,34.23,991.95,35.15,37.45,231.00,3,6,6,,,,,,,,,,,7741,3331,9663,2228,26615,2826,13076,4589,
YPODX7,2023-7-7,12:3:9,34.28,991.91,35.19,37.81,232.00,4,7,7,,,,,,,,,,,7741,3330,9664,2219,26615,2826,13075,4586,
YPODX7,2023-7-7,12:3:18,34.30,992.01,35.22,37.88,232.00,4,6,6,,,,,,,,,,,7741,3327,9664,2211,26616,2821,13075,4581,
YPODX7,2023-7-7,12:3:26,34.33,991.93,35.25,38.05,229.00,4,6,6,,,,,,,,,,,7742,3323,9664,2198,26616,2818,13074,4578,
YPODX7,2023-7-7,12:3:35,34.35,991.90,35.28,38.12,226.00,4,6,6,,,,,,,,,,,7742,3323,9665,2194,26616,2816,13074,4577,
YPODX7,2023-7-7,12:3:44,34.39,991.96,35.29,38.12,226.00,4,6,6,,,,,,,,,,,7741,3325,9664,2196,26616,2817,13074,4577,
YPODX7,2023-7-7,12:3:52,34.42,991.92,35.34,38.15,228.00,4,6,6,,,,,,,,,,,7741,3330,9664,2197,26616,2817,13073,4578,
YPODX7,2023-7-7,12:4:1,34.46,991.89,35.37,38.20,230.00,4,5,5,,,,,,,,,,,7741,3330,9664,2196,26616,2813,13073,4580,
YPODX7,2023-7-7,12:4:10,34.49,991.91,35.40,38.20,233.00,5,7,7,,,,,,,,,,,7741,3334,9665,2198,26617,2811,13073,4585,
YPODX7,2023-7-7,12:4:18,34.52,991.94,35.43,38.17,233.00,5,8,8,,,,,,,,,,,7741,3337,9664,2200,26616,2809,13072,4586,
YPODX7,2023-7-7,12:4:27,34.55,991.96,35.45,38.17,229.00,5,9,9,,,,,,,,,,,7742,3337,9664,2205,26617,2812,13072,4585,
YPODX7,2023-7-7,12:4:36,34.57,991.96,35.47,38.11,224.00,4,7,7,,,,,,,,,,,7741,3335,9663,2211,26617,2808,13072,4579,
YPODX7,2023-7-7,12:4:45,34.57,991.88,35.49,38.04,223.00,3,6,6,,,,,,,,,,,7741,3333,9663,2218,26616,2808,13072,4574,
YPODX7,2023-7-7,12:4:53,34.61,991.92,35.51,38.04,221.00,2,5,5,,,,,,,,,,,7741,3335,9663,2223,26616,2812,13072,4575,
YPODX7,2023-7-7,12:5:2,34.63,991.88,35.53,37.92,222.00,4,7,7,,,,,,,,,,,7741,3334,9663,2223,26617,2805,13073,4577,
YPODX7,2023-7-7,12:5:11,34.66,991.90,35.55,37.75,227.00,3,5,5,,,,,,,,,,,7741,3327,9663,2221,26617,2808,13072,4569,
YPODX7,2023-7-7,12:5:20,34.69,991.89,35.58,37.72,236.00,3,4,4,,,,,,,,,,,7741,3327,9663,2223,26616,2808,13072,4569,
YPODX7,2023-7-7,12:5:28,34.72,991.93,35.60,37.65,239.00,3,5,5,,,,,,,,,,,7741,3322,9663,2219,26617,2811,13071,4569,
YPODX7,2023-7-7,12:5:37,34.75,991.98,35.63,37.58,234.00,4,6,6,,,,,,,,,,,7741,3315,9664,2212,26617,2806,13071,4568,
YPODX7,2023-7-7,12:5:46,34.78,992.03,35.65,37.54,229.00,3,5,6,,,,,,,,,,,7741,3308,9665,2204,26617,2809,13071,4564,
YPODX7,2023-7-7,12:5:54,34.82,991.98,35.68,37.58,227.00,3,5,6,,,,,,,,,,,7741,3302,9665,2195,26617,2809,13071,4563,
YPODX7,2023-7-7,12:6:3,34.84,991.98,35.70,37.59,228.00,3,5,5,,,,,,,,,,,7741,3301,9665,2192,26617,2806,13070,4564,
YPODX7,2023-7-7,12:6:12,34.84,991.98,35.72,37.53,225.00,4,6,6,,,,,,,,,,,7741,3298,9665,2192,26618,2808,13071,4561,
YPODX7,2023-7-7,12:6:20,34.88,991.96,35.74,37.43,223.00,5,8,8,,,,,,,,,,,7737,3294,9659,2192,26617,2806,13069,4560,
YPODX7,2023-7-7,12:6:29,34.91,991.94,35.78,37.29,220.00,3,6,6,,,,,,,,,,,7741,3295,9665,2195,26617,2805,13069,4559,
YPODX7,2023-7-7,12:6:38,34.93,991.93,35.79,37.29,216.00,3,7,7,,,,,,,,,,,7741,3292,9664,2197,26618,2805,13069,4557,
YPODX7,2023-7-7,12:6:46,34.96,991.99,35.82,37.29,217.00,4,7,7,,,,,,,,,,,7740,3293,9665,2200,26617,2805,13069,4559,
YPODX7,2023-7-7,12:6:55,34.96,991.96,35.83,37.25,224.00,4,7,7,,,,,,,,,,,7741,3284,9665,2196,26617,2807,13069,4555,
YPODX7,2023-7-7,12:7:4,35.00,992.03,35.84,37.22,231.00,4,6,6,,,,,,,,,,,7741,3272,9665,2185,26617,2809,13069,4547,
YPODX7,2023-7-7,12:7:12,35.01,991.99,35.85,37.22,230.00,3,5,5,,,,,,,,,,,7742,3266,9665,2183,26617,2806,13069,4543,
YPODX7,2023-7-7,12:7:21,35.04,991.99,35.87,37.07,229.00,4,7,7,,,,,,,,,,,7741,3258,9665,2179,26617,2806,13068,4539,
YPODX7,2023-7-7,12:7:30,35.06,992.00,35.89,37.07,230.00,4,7,8,,,,,,,,,,,7741,3253,9665,2178,26618,2809,13067,4534,
YPODX7,2023-7-7,12:7:38,35.08,991.99,35.92,37.11,232.00,4,7,7,,,,,,,,,,,7741,3251,9665,2178,26618,2809,13067,4533,
YPODX7,2023-7-7,12:7:47,35.09,992.01,35.92,37.11,230.00,4,6,7,,,,,,,,,,,7741,3245,9664,2176,26618,2809,13067,4529,
YPODX7,2023-7-7,12:7:56,35.11,992.00,35.94,37.11,227.00,4,6,6,,,,,,,,,,,7741,3242,9665,2174,26617,2806,13067,4528,
YPODX7,2023-7-7,12:8:5,35.13,991.98,35.96,37.11,228.00,5,7,7,,,,,,,,,,,7741,3243,9664,2175,26616,2807,13067,4530,
YPODX7,2023-7-7,12:8:13,35.15,991.99,35.98,37.07,230.00,3,5,5,,,,,,,,,,,7741,3245,9664,2180,26617,2806,13067,4526,
YPODX7,2023-7-7,12:8:22,35.17,992.01,35.99,37.07,230.00,4,5,5,,,,,,,,,,,7741,3244,9665,2178,26617,2804,13067,4527,
YPODX7,2023-7-7,12:8:31,35.20,992.06,36.02,37.04,231.00,4,5,5,,,,,,,,,,,7741,3240,9665,2173,26618,2806,13067,4526,
YPODX7,2023-7-7,12:8:39,35.21,992.02,36.04,36.98,229.00,3,5,5,,,,,,,,,,,7741,3241,9665,2175,26617,2807,13066,4526,
YPODX7,2023-7-7,12:8:48,35.23,991.98,36.07,36.75,229.00,5,7,7,,,,,,,,,,,7741,3238,9665,2178,26617,2809,13066,4526,
